timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1782979260057,2026-07-02 10:01:00.057,C3:00:00:63:4D:0A,-50,127,1.0,1.5,1.5
1782979260192,2026-07-02 10:01:00.192,C3:00:00:63:4D:07,-49,127,1.0,1.5,1.5
1782979260248,2026-07-02 10:01:00.248,C3:00:00:63:4D:08,-52,127,1.0,1.5,1.5
1782979260297,2026-07-02 10:01:00.297,C3:00:00:63:4D:05,-63,127,1.0,1.5,1.5
1782979260351,2026-07-02 10:01:00.351,C3:00:00:63:4D:05,-58,127,1.0,1.5,1.5
1782979260355,2026-07-02 10:01:00.355,C3:00:00:63:4D:0A,-48,127,1.0,1.5,1.5
1782979260358,2026-07-02 10:01:00.358,C3:00:00:63:4D:07,-52,127,1.0,1.5,1.5
1782979260362,2026-07-02 10:01:00.362,C3:00:00:63:4C:D2,-64,127,1.0,1.5,1.5
1782979260421,2026-07-02 10:01:00.421,C3:00:00:63:4D:04,-54,127,1.0,1.5,1.5
1782979260476,2026-07-02 10:01:00.476,C3:00:00:63:4D:08,-48,127,1.0,1.5,1.5
1782979260481,2026-07-02 10:01:00.481,C3:00:00:63:4D:07,-51,127,1.0,1.5,1.5
1782979260484,2026-07-02 10:01:00.484,C3:00:00:63:4D:0D,-57,127,1.0,1.5,1.5
1782979260538,2026-07-02 10:01:00.538,C3:00:00:63:4D:05,-63,127,1.0,1.5,1.5
1782979260542,2026-07-02 10:01:00.542,C3:00:00:63:4D:0A,-46,127,1.0,1.5,1.5
1782979260546,2026-07-02 10:01:00.546,C3:00:00:63:4D:04,-58,127,1.0,1.5,1.5
1782979260548,2026-07-02 10:01:00.548,C3:00:00:63:4C:D2,-74,127,1.0,1.5,1.5
1782979260550,2026-07-02 10:01:00.550,C3:00:00:63:4D:08,-55,127,1.0,1.5,1.5
1782979260551,2026-07-02 10:01:00.551,C3:00:00:63:4D:09,-58,127,1.0,1.5,1.5
1782979260603,2026-07-02 10:01:00.603,C3:00:00:63:4D:0A,-50,127,1.0,1.5,1.5
1782979260608,2026-07-02 10:01:00.608,C3:00:00:63:4D:04,-61,127,1.0,1.5,1.5
1782979260610,2026-07-02 10:01:00.610,C3:00:00:63:4C:D2,-57,127,1.0,1.5,1.5
1782979260613,2026-07-02 10:01:00.613,C3:00:00:63:4D:08,-51,127,1.0,1.5,1.5
1782979260616,2026-07-02 10:01:00.616,C3:00:00:63:4D:09,-59,127,1.0,1.5,1.5
1782979260618,2026-07-02 10:01:00.618,C3:00:00:63:4D:07,-49,127,1.0,1.5,1.5
1782979260619,2026-07-02 10:01:00.619,C3:00:00:63:4D:0D,-61,127,1.0,1.5,1.5
1782979260620,2026-07-02 10:01:00.620,C3:00:00:63:4D:0A,-48,127,1.0,1.5,1.5
1782979260622,2026-07-02 10:01:00.622,C3:00:00:63:4D:05,-58,127,1.0,1.5,1.5
1782979260627,2026-07-02 10:01:00.627,C3:00:00:63:4D:05,-60,127,1.0,1.5,1.5
