timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1783007474843,2026-07-02 17:51:14.843,C3:00:00:63:4D:0D,-59,127,1.5,3.5,1.5
1783007474937,2026-07-02 17:51:14.937,C3:00:00:63:4D:0D,-51,127,1.5,3.5,1.5
1783007475043,2026-07-02 17:51:15.043,C3:00:00:63:4D:0D,-56,127,1.5,3.5,1.5
1783007475063,2026-07-02 17:51:15.063,C3:00:00:63:4D:0D,-51,127,1.5,3.5,1.5
1783007475160,2026-07-02 17:51:15.160,C3:00:00:63:4D:0D,-52,127,1.5,3.5,1.5
1783007475255,2026-07-02 17:51:15.255,C3:00:00:63:4D:0D,-58,127,1.5,3.5,1.5
1783007475372,2026-07-02 17:51:15.372,C3:00:00:63:4D:0D,-54,127,1.5,3.5,1.5
1783007475469,2026-07-02 17:51:15.469,C3:00:00:63:4D:0D,-52,127,1.5,3.5,1.5
1783007475578,2026-07-02 17:51:15.578,C3:00:00:63:4D:0D,-59,127,1.5,3.5,1.5
1783007475680,2026-07-02 17:51:15.680,C3:00:00:63:4D:0D,-54,127,1.5,3.5,1.5
1783007475778,2026-07-02 17:51:15.778,C3:00:00:63:4D:0D,-52,127,1.5,3.5,1.5
1783007475808,2026-07-02 17:51:15.808,C3:00:00:63:4D:0D,-52,127,1.5,3.5,1.5
1783007476012,2026-07-02 17:51:16.012,C3:00:00:63:4D:0D,-55,127,1.5,3.5,1.5
1783007476108,2026-07-02 17:51:16.108,C3:00:00:63:4D:0D,-51,127,1.5,3.5,1.5
1783007476421,2026-07-02 17:51:16.421,C3:00:00:63:4D:0D,-52,127,1.5,3.5,1.5
1783007476516,2026-07-02 17:51:16.516,C3:00:00:63:4D:0D,-59,127,1.5,3.5,1.5
1783007476531,2026-07-02 17:51:16.531,C3:00:00:63:4D:0D,-59,127,1.5,3.5,1.5
1783007476729,2026-07-02 17:51:16.729,C3:00:00:63:4D:0D,-52,127,1.5,3.5,1.5
