timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1783064879792,2026-07-03 09:47:59.792,C3:00:00:63:4C:D2,-65,127,2.0,5.0,1.5
1783064879919,2026-07-03 09:47:59.919,C3:00:00:63:4C:D2,-65,127,2.0,5.0,1.5
1783064880010,2026-07-03 09:48:00.010,C3:00:00:63:4C:D2,-57,127,2.0,5.0,1.5
1783064880403,2026-07-03 09:48:00.403,C3:00:00:63:4C:D2,-66,127,2.0,5.0,1.5
1783064880498,2026-07-03 09:48:00.498,C3:00:00:63:4C:D2,-62,127,2.0,5.0,1.5
1783064880576,2026-07-03 09:48:00.576,C3:00:00:63:4C:D2,-77,127,2.0,5.0,1.5
1783064880612,2026-07-03 09:48:00.612,C3:00:00:63:4C:D2,-74,127,2.0,5.0,1.5
1783064880733,2026-07-03 09:48:00.733,C3:00:00:63:4C:D2,-60,127,2.0,5.0,1.5
1783064880842,2026-07-03 09:48:00.842,C3:00:00:63:4C:D2,-61,127,2.0,5.0,1.5
1783064880961,2026-07-03 09:48:00.961,C3:00:00:63:4C:D2,-69,127,2.0,5.0,1.5
1783064881086,2026-07-03 09:48:01.086,C3:00:00:63:4C:D2,-64,127,2.0,5.0,1.5
1783064881191,2026-07-03 09:48:01.191,C3:00:00:63:4C:D2,-67,127,2.0,5.0,1.5
1783064881314,2026-07-03 09:48:01.314,C3:00:00:63:4C:D2,-72,127,2.0,5.0,1.5
1783064881424,2026-07-03 09:48:01.424,C3:00:00:63:4C:D2,-61,127,2.0,5.0,1.5
1783064881534,2026-07-03 09:48:01.534,C3:00:00:63:4C:D2,-76,127,2.0,5.0,1.5
1783064881644,2026-07-03 09:48:01.644,C3:00:00:63:4C:D2,-69,127,2.0,5.0,1.5
1783064881671,2026-07-03 09:48:01.671,C3:00:00:63:4C:D2,-62,127,2.0,5.0,1.5
1783064881749,2026-07-03 09:48:01.749,C3:00:00:63:4C:D2,-69,127,2.0,5.0,1.5
1783064881776,2026-07-03 09:48:01.776,C3:00:00:63:4C:D2,-68,127,2.0,5.0,1.5
1783064881875,2026-07-03 09:48:01.875,C3:00:00:63:4C:D2,-70,127,2.0,5.0,1.5
1783064881999,2026-07-03 09:48:01.999,C3:00:00:63:4C:D2,-66,127,2.0,5.0,1.5
