timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1783941018130,2026-07-13 13:10:18.130,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941018267,2026-07-13 13:10:18.267,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941018283,2026-07-13 13:10:18.283,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941018349,2026-07-13 13:10:18.349,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941018365,2026-07-13 13:10:18.365,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941018374,2026-07-13 13:10:18.374,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941018382,2026-07-13 13:10:18.382,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941018591,2026-07-13 13:10:18.591,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941018695,2026-07-13 13:10:18.695,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941018806,2026-07-13 13:10:18.806,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941018969,2026-07-13 13:10:18.969,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941019038,2026-07-13 13:10:19.038,C3:00:00:63:4C:D2,-53,127,5.5,3.0,1.5
1783941019140,2026-07-13 13:10:19.140,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941019259,2026-07-13 13:10:19.259,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941019600,2026-07-13 13:10:19.600,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941019813,2026-07-13 13:10:19.813,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941019834,2026-07-13 13:10:19.834,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941019938,2026-07-13 13:10:19.938,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941020048,2026-07-13 13:10:20.048,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941020154,2026-07-13 13:10:20.154,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941020267,2026-07-13 13:10:20.267,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941020372,2026-07-13 13:10:20.372,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941020715,2026-07-13 13:10:20.715,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941020829,2026-07-13 13:10:20.829,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941020941,2026-07-13 13:10:20.941,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941021163,2026-07-13 13:10:21.163,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941021500,2026-07-13 13:10:21.500,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941021609,2026-07-13 13:10:21.609,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941021668,2026-07-13 13:10:21.668,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941021727,2026-07-13 13:10:21.727,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941021834,2026-07-13 13:10:21.834,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941021860,2026-07-13 13:10:21.860,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941021943,2026-07-13 13:10:21.943,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941022054,2026-07-13 13:10:22.054,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941022166,2026-07-13 13:10:22.166,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941022292,2026-07-13 13:10:22.292,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941022396,2026-07-13 13:10:22.396,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941022506,2026-07-13 13:10:22.506,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941022736,2026-07-13 13:10:22.736,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941022840,2026-07-13 13:10:22.840,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941022952,2026-07-13 13:10:22.952,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941023001,2026-07-13 13:10:23.001,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941023066,2026-07-13 13:10:23.066,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941023185,2026-07-13 13:10:23.185,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941023401,2026-07-13 13:10:23.401,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941023625,2026-07-13 13:10:23.625,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941023733,2026-07-13 13:10:23.733,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941023854,2026-07-13 13:10:23.854,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941024193,2026-07-13 13:10:24.193,C3:00:00:63:4C:D2,-48,127,5.5,3.0,1.5
1783941024297,2026-07-13 13:10:24.297,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941024522,2026-07-13 13:10:24.522,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941024636,2026-07-13 13:10:24.636,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941024745,2026-07-13 13:10:24.745,C3:00:00:63:4C:D2,-56,127,5.5,3.0,1.5
1783941025015,2026-07-13 13:10:25.015,C3:00:00:63:4C:D2,-58,127,5.5,3.0,1.5
1783941025086,2026-07-13 13:10:25.086,C3:00:00:63:4C:D2,-60,127,5.5,3.0,1.5
1783941025423,2026-07-13 13:10:25.423,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941025768,2026-07-13 13:10:25.768,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941025842,2026-07-13 13:10:25.842,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941025864,2026-07-13 13:10:25.864,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941025976,2026-07-13 13:10:25.976,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941026315,2026-07-13 13:10:26.315,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941026429,2026-07-13 13:10:26.429,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941026550,2026-07-13 13:10:26.550,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941026653,2026-07-13 13:10:26.653,C3:00:00:63:4C:D2,-54,127,5.5,3.0,1.5
1783941026762,2026-07-13 13:10:26.762,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941027024,2026-07-13 13:10:27.024,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941027048,2026-07-13 13:10:27.048,C3:00:00:63:4C:D2,-59,127,5.5,3.0,1.5
1783941027103,2026-07-13 13:10:27.103,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941027213,2026-07-13 13:10:27.213,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941027333,2026-07-13 13:10:27.333,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941027543,2026-07-13 13:10:27.543,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941027669,2026-07-13 13:10:27.669,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941027855,2026-07-13 13:10:27.855,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941027995,2026-07-13 13:10:27.995,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941028107,2026-07-13 13:10:28.107,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941028216,2026-07-13 13:10:28.216,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941028343,2026-07-13 13:10:28.343,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941028445,2026-07-13 13:10:28.445,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941028553,2026-07-13 13:10:28.553,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941028669,2026-07-13 13:10:28.669,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941028779,2026-07-13 13:10:28.779,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941028894,2026-07-13 13:10:28.894,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941029006,2026-07-13 13:10:29.006,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941029038,2026-07-13 13:10:29.038,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941029116,2026-07-13 13:10:29.116,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941029234,2026-07-13 13:10:29.234,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941029462,2026-07-13 13:10:29.462,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941029677,2026-07-13 13:10:29.677,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941029785,2026-07-13 13:10:29.785,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941029860,2026-07-13 13:10:29.860,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941029893,2026-07-13 13:10:29.893,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941030009,2026-07-13 13:10:30.009,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941030128,2026-07-13 13:10:30.128,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941030233,2026-07-13 13:10:30.233,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941030344,2026-07-13 13:10:30.344,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941030464,2026-07-13 13:10:30.464,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941030686,2026-07-13 13:10:30.686,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941030796,2026-07-13 13:10:30.796,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941031074,2026-07-13 13:10:31.074,C3:00:00:63:4C:D2,-59,127,5.5,3.0,1.5
1783941031244,2026-07-13 13:10:31.244,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941031471,2026-07-13 13:10:31.471,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941031579,2026-07-13 13:10:31.579,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941031696,2026-07-13 13:10:31.696,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941031864,2026-07-13 13:10:31.864,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941031910,2026-07-13 13:10:31.910,C3:00:00:63:4C:D2,-54,127,5.5,3.0,1.5
1783941032028,2026-07-13 13:10:32.028,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941032138,2026-07-13 13:10:32.138,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941032360,2026-07-13 13:10:32.360,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941032584,2026-07-13 13:10:32.584,C3:00:00:63:4C:D2,-54,127,5.5,3.0,1.5
1783941032702,2026-07-13 13:10:32.702,C3:00:00:63:4C:D2,-55,127,5.5,3.0,1.5
1783941032808,2026-07-13 13:10:32.808,C3:00:00:63:4C:D2,-55,127,5.5,3.0,1.5
1783941032921,2026-07-13 13:10:32.921,C3:00:00:63:4C:D2,-60,127,5.5,3.0,1.5
1783941033038,2026-07-13 13:10:33.038,C3:00:00:63:4C:D2,-62,127,5.5,3.0,1.5
1783941033056,2026-07-13 13:10:33.056,C3:00:00:63:4C:D2,-60,127,5.5,3.0,1.5
1783941033260,2026-07-13 13:10:33.260,C3:00:00:63:4C:D2,-55,127,5.5,3.0,1.5
1783941033598,2026-07-13 13:10:33.598,C3:00:00:63:4C:D2,-48,127,5.5,3.0,1.5
1783941033731,2026-07-13 13:10:33.731,C3:00:00:63:4C:D2,-52,127,5.5,3.0,1.5
1783941033819,2026-07-13 13:10:33.819,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941034150,2026-07-13 13:10:34.150,C3:00:00:63:4C:D2,-54,127,5.5,3.0,1.5
1783941034277,2026-07-13 13:10:34.277,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941034495,2026-07-13 13:10:34.495,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941034721,2026-07-13 13:10:34.721,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941034829,2026-07-13 13:10:34.829,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941035055,2026-07-13 13:10:35.055,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941035092,2026-07-13 13:10:35.092,C3:00:00:63:4C:D2,-62,127,5.5,3.0,1.5
1783941035271,2026-07-13 13:10:35.271,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941035391,2026-07-13 13:10:35.391,C3:00:00:63:4C:D2,-48,127,5.5,3.0,1.5
1783941035499,2026-07-13 13:10:35.499,C3:00:00:63:4C:D2,-49,127,5.5,3.0,1.5
1783941035607,2026-07-13 13:10:35.607,C3:00:00:63:4C:D2,-54,127,5.5,3.0,1.5
1783941035727,2026-07-13 13:10:35.727,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941035835,2026-07-13 13:10:35.835,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941035884,2026-07-13 13:10:35.884,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
1783941035958,2026-07-13 13:10:35.958,C3:00:00:63:4C:D2,-51,127,5.5,3.0,1.5
1783941036064,2026-07-13 13:10:36.064,C3:00:00:63:4C:D2,-50,127,5.5,3.0,1.5
