timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1783323125912,2026-07-06 09:32:05.912,C3:00:00:63:4D:0D,-71,127,2.5,0.5,1.5
1783323126250,2026-07-06 09:32:06.250,C3:00:00:63:4D:0D,-58,127,2.5,0.5,1.5
1783323126254,2026-07-06 09:32:06.254,C3:00:00:63:4D:0D,-57,127,2.5,0.5,1.5
1783323126263,2026-07-06 09:32:06.263,C3:00:00:63:4D:0D,-78,127,2.5,0.5,1.5
1783323126317,2026-07-06 09:32:06.317,C3:00:00:63:4D:0D,-58,127,2.5,0.5,1.5
1783323126417,2026-07-06 09:32:06.417,C3:00:00:63:4D:0D,-79,127,2.5,0.5,1.5
1783323126529,2026-07-06 09:32:06.529,C3:00:00:63:4D:0D,-63,127,2.5,0.5,1.5
1783323126748,2026-07-06 09:32:06.748,C3:00:00:63:4D:0D,-69,127,2.5,0.5,1.5
1783323126966,2026-07-06 09:32:06.966,C3:00:00:63:4D:0D,-76,127,2.5,0.5,1.5
1783323127067,2026-07-06 09:32:07.067,C3:00:00:63:4D:0D,-63,127,2.5,0.5,1.5
1783323127130,2026-07-06 09:32:07.130,C3:00:00:63:4D:0D,-66,127,2.5,0.5,1.5
1783323127721,2026-07-06 09:32:07.721,C3:00:00:63:4D:0D,-63,127,2.5,0.5,1.5
1783323127824,2026-07-06 09:32:07.824,C3:00:00:63:4D:0D,-57,127,2.5,0.5,1.5
1783323127927,2026-07-06 09:32:07.927,C3:00:00:63:4D:0D,-72,127,2.5,0.5,1.5
1783323128044,2026-07-06 09:32:08.044,C3:00:00:63:4D:0D,-57,127,2.5,0.5,1.5
1783323128151,2026-07-06 09:32:08.151,C3:00:00:63:4D:0D,-67,127,2.5,0.5,1.5
1783323128471,2026-07-06 09:32:08.471,C3:00:00:63:4D:0D,-63,127,2.5,0.5,1.5
1783323128584,2026-07-06 09:32:08.584,C3:00:00:63:4D:0D,-59,127,2.5,0.5,1.5
1783323128904,2026-07-06 09:32:08.904,C3:00:00:63:4D:0D,-62,127,2.5,0.5,1.5
1783323129017,2026-07-06 09:32:09.017,C3:00:00:63:4D:0D,-65,127,2.5,0.5,1.5
1783323129117,2026-07-06 09:32:09.117,C3:00:00:63:4D:0D,-66,127,2.5,0.5,1.5
1783323129147,2026-07-06 09:32:09.147,C3:00:00:63:4D:0D,-68,127,2.5,0.5,1.5
1783323129157,2026-07-06 09:32:09.157,C3:00:00:63:4D:0D,-76,127,2.5,0.5,1.5
1783323129232,2026-07-06 09:32:09.232,C3:00:00:63:4D:0D,-70,127,2.5,0.5,1.5
1783323129335,2026-07-06 09:32:09.335,C3:00:00:63:4D:0D,-59,127,2.5,0.5,1.5
1783323129445,2026-07-06 09:32:09.445,C3:00:00:63:4D:0D,-60,127,2.5,0.5,1.5
1783323129547,2026-07-06 09:32:09.547,C3:00:00:63:4D:0D,-60,127,2.5,0.5,1.5
