timestamp,time,mac_address,rssi,tx_power,pos_x,pos_y,pos_z
1783583743201,2026-07-09 09:55:43.201,C3:00:00:63:4D:0A,-61,127,4.0,1.0,1.5
1783583743475,2026-07-09 09:55:43.475,C3:00:00:63:4D:0A,-55,127,4.0,1.0,1.5
1783583743498,2026-07-09 09:55:43.498,C3:00:00:63:4D:0A,-61,127,4.0,1.0,1.5
1783583743506,2026-07-09 09:55:43.506,C3:00:00:63:4D:0A,-60,127,4.0,1.0,1.5
1783583743524,2026-07-09 09:55:43.524,C3:00:00:63:4D:0A,-60,127,4.0,1.0,1.5
1783583743653,2026-07-09 09:55:43.653,C3:00:00:63:4D:0A,-58,127,4.0,1.0,1.5
1783583743761,2026-07-09 09:55:43.761,C3:00:00:63:4D:0A,-58,127,4.0,1.0,1.5
1783583743958,2026-07-09 09:55:43.958,C3:00:00:63:4D:0A,-61,127,4.0,1.0,1.5
1783583744004,2026-07-09 09:55:44.004,C3:00:00:63:4D:0A,-63,127,4.0,1.0,1.5
1783583744064,2026-07-09 09:55:44.064,C3:00:00:63:4D:0A,-58,127,4.0,1.0,1.5
1783583744164,2026-07-09 09:55:44.164,C3:00:00:63:4D:0A,-61,127,4.0,1.0,1.5
1783583744267,2026-07-09 09:55:44.267,C3:00:00:63:4D:0A,-60,127,4.0,1.0,1.5
1783583744365,2026-07-09 09:55:44.365,C3:00:00:63:4D:0A,-60,127,4.0,1.0,1.5
1783583744470,2026-07-09 09:55:44.470,C3:00:00:63:4D:0A,-67,127,4.0,1.0,1.5
1783583744670,2026-07-09 09:55:44.670,C3:00:00:63:4D:0A,-67,127,4.0,1.0,1.5
1783583744769,2026-07-09 09:55:44.769,C3:00:00:63:4D:0A,-61,127,4.0,1.0,1.5
1783583744878,2026-07-09 09:55:44.878,C3:00:00:63:4D:0A,-60,127,4.0,1.0,1.5
1783583744973,2026-07-09 09:55:44.973,C3:00:00:63:4D:0A,-74,127,4.0,1.0,1.5
1783583745077,2026-07-09 09:55:45.077,C3:00:00:63:4D:0A,-71,127,4.0,1.0,1.5
1783583745180,2026-07-09 09:55:45.180,C3:00:00:63:4D:0A,-58,127,4.0,1.0,1.5
1783583745288,2026-07-09 09:55:45.288,C3:00:00:63:4D:0A,-65,127,4.0,1.0,1.5
1783583745384,2026-07-09 09:55:45.384,C3:00:00:63:4D:0A,-65,127,4.0,1.0,1.5
1783583745695,2026-07-09 09:55:45.695,C3:00:00:63:4D:0A,-63,127,4.0,1.0,1.5
